brand,age,mileage,engine_size,fuel_type,transmission,owners,condition,price
Hyundai,4.5,59272,3.0,Hybrid,Automatic,1,Good,22953.77
Volkswagen,5.4,76464,3.0,Electric,Automatic,1,Good,28109.23
BMW,9.6,148326,2.5,Petrol,Manual,4,Good,9928.0
Toyota,2.6,23149,1.2,Diesel,Automatic,1,Good,15148.23
Maruti,4.6,34920,1.4,Petrol,Manual,1,Good,9777.44
Honda,16.7,275229,2.2,Petrol,Manual,1,Good,2020.28
Nissan,1.1,18071,3.5,Electric,Manual,2,Poor,34296.81
Audi,6.4,101567,1.2,Hybrid,Automatic,1,Excellent,12477.44
Volkswagen,8.1,99851,4.0,Electric,Manual,2,Good,23491.07
Ford,15.7,162512,2.5,Diesel,Manual,1,Fair,2954.34
Audi,6.9,121200,4.0,Electric,Manual,2,Good,32557.05
Volkswagen,14.8,288439,3.0,Diesel,Manual,1,Good,4241.28
Honda,10.3,126246,1.4,Diesel,Automatic,3,Excellent,4669.39
Ford,2.5,46243,3.0,Hybrid,Automatic,4,Good,29907.55
Ford,1.9,30405,1.8,Electric,Automatic,2,Excellent,25971.21
Maruti,9.2,97323,2.0,Hybrid,Automatic,2,Good,6601.55
Toyota,10.3,142474,1.0,Diesel,Automatic,1,Excellent,3603.88
Volkswagen,16.2,245371,3.5,Hybrid,Manual,1,Poor,2829.7
Toyota,12.2,142691,3.5,Hybrid,Automatic,1,Poor,6692.3
Toyota,4.9,71220,2.0,Hybrid,Manual,1,Poor,12356.22
Volkswagen,2.5,42396,1.0,Petrol,Manual,1,Fair,10412.24
BMW,17.6,324217,2.2,Petrol,Manual,2,Good,2503.49
Ford,10.1,141941,1.6,Petrol,Manual,1,Good,5115.06
Mercedes,3.4,39963,2.0,Petrol,Automatic,1,Excellent,34486.64
Mercedes,3.4,55978,1.4,Petrol,Automatic,1,Excellent,24140.47
Volkswagen,1.3,9552,1.6,Electric,Automatic,1,Poor,20684.46
Hyundai,15.6,284536,1.2,Petrol,Automatic,1,Poor,1500
Audi,10.9,128470,1.6,Electric,Automatic,2,Excellent,8510.67
Honda,14.2,135277,1.8,Hybrid,Automatic,1,Good,4268.52
BMW,7.5,105924,2.0,Electric,Automatic,1,Excellent,21226.76
BMW,10.6,154555,1.2,Diesel,Manual,1,Good,5289.69
Toyota,18.0,295365,1.2,Electric,Automatic,1,Poor,1500
BMW,8.6,129667,3.0,Hybrid,Manual,1,Fair,16825.91
Nissan,7.7,80152,1.2,Petrol,Automatic,1,Fair,5262.91
Mercedes,8.2,105091,1.8,Diesel,Automatic,2,Excellent,14821.32
Honda,5.5,50237,3.5,Diesel,Manual,1,Fair,25501.88
Maruti,2.1,34741,2.0,Diesel,Automatic,2,Fair,16979.79
Volkswagen,4.9,67362,1.0,Hybrid,Manual,1,Excellent,9358.63
Volkswagen,9.5,90598,3.5,Hybrid,Manual,4,Good,14871.38
BMW,9.9,209945,1.2,Hybrid,Manual,3,Excellent,4757.27
Toyota,15.6,145020,2.2,Hybrid,Automatic,1,Good,4588.2
Volkswagen,1.8,20442,1.0,Electric,Automatic,1,Excellent,18144.17
Nissan,5.1,85179,2.2,Electric,Automatic,1,Fair,15541.91
Toyota,9.5,103987,1.2,Electric,Manual,1,Excellent,6048.96
Audi,9.0,113504,1.4,Electric,Automatic,3,Good,9702.98
BMW,12.4,115525,1.2,Hybrid,Automatic,2,Excellent,5839.18
Mercedes,10.1,98667,2.2,Petrol,Manual,1,Good,12207.27
Mercedes,6.3,104337,4.0,Electric,Manual,2,Excellent,47206.96
Hyundai,5.3,100891,1.2,Petrol,Manual,1,Fair,6601.84
Mercedes,8.4,128046,4.0,Petrol,Automatic,4,Excellent,27780.02
Hyundai,3.5,50194,1.8,Diesel,Manual,1,Poor,9907.63
Honda,11.9,205550,1.6,Diesel,Automatic,1,Poor,2199.63
Audi,15.7,270369,2.5,Electric,Automatic,1,Poor,3327.72
Toyota,6.2,83280,2.5,Electric,Automatic,1,Excellent,20440.03
Hyundai,9.6,143667,2.2,Petrol,Manual,2,Fair,5149.24
Ford,16.2,203567,1.2,Diesel,Automatic,1,Good,1500
Maruti,10.1,137085,2.5,Petrol,Manual,2,Good,5960.98
Audi,15.6,183145,3.0,Hybrid,Manual,1,Poor,4497.34
BMW,3.0,51607,1.0,Electric,Automatic,1,Good,18086.27
Nissan,0.7,2471,2.5,Diesel,Automatic,1,Poor,24290.6
Nissan,6.9,85567,2.0,Hybrid,Automatic,2,Good,11354.76
Nissan,1.8,12682,4.0,Diesel,Manual,1,Fair,41578.03
Hyundai,5.8,101278,3.0,Diesel,Automatic,3,Poor,12017.19
Nissan,17.5,240091,3.5,Petrol,Automatic,1,Excellent,2903.48
Mercedes,15.9,271396,1.8,Electric,Automatic,3,Good,3119.59
Hyundai,12.4,215375,1.0,Electric,Manual,2,Fair,1567.27
Volkswagen,6.7,110117,1.4,Diesel,Automatic,1,Good,9187.93
Audi,11.3,170666,4.0,Hybrid,Automatic,1,Good,15649.04
Toyota,9.1,103091,2.5,Electric,Manual,1,Good,11343.15
Toyota,7.0,68372,3.5,Diesel,Manual,3,Fair,17019.97
Toyota,5.1,66825,1.4,Hybrid,Automatic,1,Excellent,13878.96
Mercedes,13.7,288220,1.8,Electric,Automatic,2,Good,4132.71
Mercedes,7.7,115258,2.0,Diesel,Automatic,1,Excellent,17860.69
Ford,1.5,17936,1.0,Diesel,Automatic,1,Excellent,14544.25
Hyundai,4.5,92097,1.2,Electric,Manual,2,Excellent,9961.84
BMW,14.2,210250,2.2,Hybrid,Manual,4,Fair,4105.1
BMW,2.6,38863,1.2,Diesel,Automatic,2,Excellent,23866.88
Nissan,17.2,137344,1.6,Petrol,Manual,3,Good,1798.81
Maruti,5.2,72157,1.8,Diesel,Automatic,1,Excellent,10517.92
Mercedes,5.3,10859,2.2,Petrol,Automatic,3,Excellent,32331.45
Audi,11.2,144599,3.5,Petrol,Automatic,1,Good,14943.66
Mercedes,13.9,224374,3.5,Hybrid,Automatic,1,Excellent,9475.92
Honda,4.4,70803,1.2,Diesel,Manual,1,Excellent,10985.29
Audi,12.6,110927,1.4,Electric,Automatic,2,Excellent,6949.07
Nissan,5.1,44119,3.0,Diesel,Automatic,1,Good,24653.51
Hyundai,0.6,8821,1.8,Hybrid,Manual,1,Good,26921.35
Nissan,7.9,70167,2.2,Hybrid,Manual,1,Excellent,12728.43
Audi,17.6,248243,2.5,Petrol,Manual,1,Good,2959.29
Nissan,4.2,49292,1.2,Hybrid,Automatic,2,Excellent,10032.93
BMW,12.4,158960,2.5,Hybrid,Automatic,2,Fair,8220.31
BMW,16.7,289536,4.0,Diesel,Manual,2,Good,5133.31
Mercedes,13.6,213341,3.0,Petrol,Automatic,1,Good,8656.78
Mercedes,7.4,113414,3.5,Hybrid,Automatic,1,Excellent,36956.11
Honda,1.7,16226,4.0,Electric,Automatic,3,Good,55871.04
Ford,8.1,114908,3.0,Petrol,Manual,1,Excellent,13584.48
Audi,15.0,163284,2.2,Electric,Manual,1,Excellent,6295.15
Maruti,17.6,273930,1.4,Hybrid,Automatic,1,Good,1500
Honda,13.0,176741,1.4,Electric,Automatic,4,Excellent,3202.17
BMW,15.1,198667,1.8,Hybrid,Manual,1,Excellent,3951.65
Nissan,4.3,62799,1.6,Electric,Automatic,1,Good,14040.5
Mercedes,9.7,93725,1.8,Diesel,Manual,4,Excellent,11333.91
Ford,13.4,125779,1.0,Petrol,Automatic,1,Good,2207.67
Ford,5.8,104101,1.8,Hybrid,Automatic,2,Good,11145.31
BMW,16.7,255657,2.5,Petrol,Automatic,1,Good,3611.99
Maruti,10.9,115972,2.2,Diesel,Automatic,3,Excellent,5453.08
Honda,8.5,119264,1.2,Diesel,Automatic,2,Good,5041.53
Mercedes,10.8,105356,3.0,Petrol,Manual,1,Good,15632.98
Audi,12.4,219991,3.0,Electric,Automatic,1,Fair,8089.66
Maruti,15.1,202167,1.4,Petrol,Manual,2,Excellent,1500
Maruti,9.3,110511,4.0,Petrol,Automatic,1,Good,13586.65
Honda,12.2,153829,3.5,Hybrid,Manual,1,Good,9136.28
Hyundai,11.6,216722,4.0,Diesel,Automatic,2,Fair,5937.65
Toyota,13.1,217834,3.5,Hybrid,Automatic,1,Good,6622.82
Audi,2.2,36154,1.8,Petrol,Manual,4,Fair,22529.83
Toyota,1.0,17132,1.2,Petrol,Manual,1,Good,16784.68
Ford,6.8,101656,2.0,Petrol,Manual,4,Good,9007.67
Honda,12.2,165477,1.8,Hybrid,Manual,1,Good,4221.66
Maruti,7.0,84039,3.5,Electric,Automatic,3,Good,16793.04
Mercedes,2.1,26087,3.0,Electric,Manual,1,Good,69279.85
Maruti,1.5,15786,1.4,Petrol,Manual,3,Fair,11165.27
Mercedes,16.1,155866,3.0,Hybrid,Automatic,1,Good,8300.96
Honda,13.4,255113,1.0,Petrol,Automatic,2,Good,1500
Hyundai,3.4,43581,2.5,Diesel,Manual,1,Excellent,23820.2
Mercedes,12.4,168575,1.8,Hybrid,Manual,1,Good,6390.83
BMW,2.0,37085,2.2,Petrol,Automatic,1,Fair,38768.92
Nissan,9.5,153557,1.8,Electric,Automatic,1,Good,6625.81
Volkswagen,11.2,114290,2.0,Petrol,Automatic,1,Excellent,7469.68
Mercedes,13.1,169850,3.5,Electric,Automatic,3,Good,13287.24
Honda,14.0,289758,4.0,Petrol,Manual,1,Good,4922.98
Volkswagen,7.0,87399,1.4,Diesel,Manual,1,Fair,7655.12
Honda,12.6,138323,1.6,Electric,Automatic,2,Excellent,5092.52
Volkswagen,7.5,99055,1.8,Hybrid,Manual,2,Good,10277.07
Audi,15.8,285725,1.4,Electric,Manual,1,Excellent,2651.91
Volkswagen,4.5,67445,1.8,Electric,Manual,1,Good,19362.28
Ford,5.8,108285,3.5,Electric,Automatic,2,Excellent,25095.64
Nissan,12.2,222273,4.0,Petrol,Automatic,2,Fair,5754.67
Volkswagen,10.1,117292,1.8,Hybrid,Manual,2,Good,7720.49
Audi,2.4,33289,2.5,Hybrid,Automatic,1,Good,46148.65
BMW,17.3,327824,3.5,Hybrid,Manual,1,Fair,4272.68
BMW,10.2,118867,1.8,Diesel,Automatic,1,Poor,6900.44
Ford,13.4,165669,2.5,Electric,Automatic,3,Good,5056.72
Nissan,4.8,84395,2.2,Electric,Automatic,1,Fair,15468.89
Mercedes,18.0,171723,2.2,Hybrid,Automatic,2,Excellent,4563.29
Toyota,6.7,118810,3.0,Petrol,Automatic,1,Fair,14186.18
BMW,3.7,38762,2.5,Electric,Automatic,1,Good,48115.48
Hyundai,15.8,289278,4.0,Petrol,Manual,2,Good,3186.02
Mercedes,8.3,139458,3.5,Hybrid,Manual,1,Good,24360.03
Audi,13.6,202099,1.8,Hybrid,Automatic,2,Excellent,5021.13
Nissan,1.4,1939,3.5,Petrol,Automatic,1,Excellent,52541.44
Volkswagen,15.0,175975,3.0,Hybrid,Manual,1,Good,5754.46
Maruti,2.3,27620,3.0,Hybrid,Automatic,1,Good,30178.33
BMW,16.1,230111,3.0,Hybrid,Manual,1,Fair,4680.72
Hyundai,9.6,116533,3.0,Electric,Manual,2,Good,8761.7
Nissan,13.4,174031,1.0,Petrol,Automatic,3,Excellent,1901.41
Mercedes,3.4,28064,2.5,Diesel,Automatic,1,Fair,42311.44
Mercedes,5.3,75089,1.6,Hybrid,Automatic,1,Good,21303.03
Volkswagen,17.9,216955,1.4,Hybrid,Manual,1,Excellent,1577.79
Volkswagen,1.3,17886,1.2,Hybrid,Automatic,1,Excellent,22097.59
Ford,11.7,210050,2.0,Hybrid,Automatic,1,Good,4019.3
Audi,4.9,75122,1.8,Diesel,Manual,3,Poor,13672.13
Audi,17.5,253226,1.2,Hybrid,Automatic,2,Poor,1500
Nissan,4.4,62751,2.2,Electric,Automatic,2,Good,21012.13
Volkswagen,4.2,31349,1.8,Electric,Automatic,1,Fair,19146.76
Ford,2.8,52026,1.0,Electric,Manual,1,Poor,7504.07
Volkswagen,9.0,134830,3.0,Diesel,Automatic,1,Good,13702.78
Ford,14.5,206554,1.6,Hybrid,Manual,1,Excellent,2290.15
Audi,16.5,210559,1.0,Petrol,Automatic,3,Excellent,1737.45
Nissan,17.0,257147,1.6,Hybrid,Automatic,3,Good,1500
Volkswagen,12.1,205729,4.0,Petrol,Automatic,1,Excellent,10209.05
Volkswagen,13.7,154778,2.2,Electric,Automatic,1,Good,6421.66
Maruti,4.2,50852,1.6,Petrol,Manual,2,Fair,9166.97
Volkswagen,11.7,140247,1.6,Electric,Automatic,1,Poor,4051.17
BMW,8.8,142032,2.5,Electric,Manual,2,Fair,14591.79
Honda,8.2,129962,2.5,Hybrid,Automatic,1,Fair,9950.31
Nissan,1.9,39684,2.0,Hybrid,Manual,1,Fair,19336.29
Hyundai,3.4,36401,2.0,Electric,Manual,1,Good,19796.18
Audi,7.1,116837,2.2,Diesel,Automatic,1,Excellent,19614.54
Hyundai,1.7,16280,3.5,Diesel,Manual,4,Fair,31239.68
Volkswagen,7.8,97472,1.6,Hybrid,Manual,1,Fair,8109.29
Audi,9.3,101171,2.5,Electric,Manual,1,Excellent,19426.95
Nissan,4.7,87795,2.2,Diesel,Automatic,1,Good,16841.99
Nissan,12.4,209665,1.0,Electric,Automatic,1,Excellent,1953.78
Nissan,3.6,51130,1.6,Petrol,Manual,1,Good,12344.88
Ford,7.9,139071,2.0,Hybrid,Manual,3,Good,8139.72
Hyundai,8.9,141183,1.8,Hybrid,Manual,2,Excellent,6145.36
Hyundai,14.5,165504,1.4,Petrol,Automatic,1,Excellent,2240.06
BMW,9.7,145707,1.6,Hybrid,Manual,4,Poor,5852.33
BMW,2.1,34435,3.0,Electric,Manual,3,Good,57568.66
Volkswagen,15.6,348403,1.8,Hybrid,Manual,1,Good,2248.33
Toyota,2.1,11282,1.6,Electric,Automatic,1,Good,24116.54
Ford,3.5,47684,2.5,Electric,Automatic,1,Good,27435.0
Mercedes,3.1,36386,2.2,Diesel,Automatic,2,Good,37854.79
Mercedes,3.1,52000,3.5,Petrol,Automatic,1,Good,58709.86
Nissan,3.9,60129,3.5,Electric,Manual,2,Fair,27268.46
BMW,11.5,151716,1.4,Diesel,Automatic,1,Good,5776.21
Audi,4.0,55967,1.6,Electric,Automatic,1,Excellent,26141.95
Toyota,17.8,229156,4.0,Hybrid,Automatic,1,Poor,2810.9
Toyota,8.6,91887,1.2,Hybrid,Automatic,1,Fair,5395.17
Mercedes,7.7,104150,1.6,Petrol,Manual,1,Good,13814.24
Volkswagen,8.6,165732,1.0,Hybrid,Automatic,2,Good,3969.72
Toyota,3.9,54318,1.6,Petrol,Automatic,2,Poor,11681.01
BMW,6.0,68873,2.0,Hybrid,Automatic,3,Excellent,24585.22
Ford,3.5,43995,1.2,Diesel,Manual,1,Excellent,11674.63
Honda,15.4,270045,1.6,Petrol,Automatic,1,Good,1744.94
Ford,11.1,112805,1.6,Diesel,Manual,1,Good,4853.93
Hyundai,6.5,107478,3.0,Electric,Automatic,2,Fair,14271.2
BMW,5.7,59531,2.2,Diesel,Manual,2,Fair,20418.5
Ford,2.5,37106,1.8,Electric,Manual,1,Good,19366.47
Toyota,14.0,162803,3.0,Hybrid,Manual,1,Fair,5752.49
Maruti,12.1,170659,1.8,Electric,Automatic,2,Good,3397.66
Nissan,1.0,23386,1.8,Petrol,Manual,1,Excellent,22478.59
Nissan,13.7,110877,1.2,Electric,Manual,1,Poor,2101.12
Nissan,16.0,254345,1.6,Petrol,Automatic,2,Fair,1500
Hyundai,12.5,181373,2.5,Diesel,Automatic,1,Fair,4042.09
Maruti,9.7,120416,1.6,Diesel,Manual,3,Excellent,4111.96
Hyundai,16.9,329733,1.8,Diesel,Automatic,2,Fair,1500
BMW,2.2,23242,1.2,Diesel,Automatic,2,Good,22550.08
BMW,0.9,10502,2.5,Diesel,Manual,2,Poor,38381.77
BMW,12.1,112700,3.0,Petrol,Manual,1,Good,12024.67
Ford,11.0,83002,1.6,Electric,Automatic,1,Good,6117.44
Audi,10.8,125922,1.4,Diesel,Automatic,1,Good,6565.82
Maruti,5.4,54675,2.2,Electric,Automatic,1,Fair,12762.14
Mercedes,14.8,235596,1.6,Petrol,Manual,1,Good,3045.0
Toyota,6.1,83258,4.0,Hybrid,Manual,1,Good,28788.43
BMW,14.7,274247,1.4,Diesel,Automatic,1,Good,2479.42
Maruti,7.8,112617,1.0,Electric,Manual,1,Good,4276.67
Maruti,13.3,190796,2.5,Hybrid,Manual,3,Excellent,3482.64
Maruti,12.2,260687,1.4,Electric,Automatic,1,Excellent,2142.5
Maruti,9.0,140142,1.8,Diesel,Automatic,2,Fair,4730.87
Maruti,1.5,15492,2.0,Petrol,Automatic,3,Fair,15166.91
BMW,2.4,27273,1.2,Petrol,Manual,1,Good,21834.78
Volkswagen,0.9,17713,2.2,Hybrid,Automatic,3,Fair,31495.21
Volkswagen,10.0,131676,1.0,Hybrid,Manual,1,Good,3579.85
Ford,4.8,70953,1.2,Diesel,Automatic,2,Fair,8418.44
Ford,6.2,132926,2.2,Hybrid,Automatic,1,Poor,8961.16
Volkswagen,16.7,215228,1.6,Electric,Automatic,2,Poor,1500
Toyota,6.2,66202,2.5,Hybrid,Manual,3,Good,17233.02
Toyota,11.1,178022,2.2,Diesel,Manual,1,Excellent,6406.63
Mercedes,14.1,188351,1.6,Electric,Automatic,2,Excellent,4896.52
Toyota,9.6,141797,2.2,Petrol,Automatic,1,Excellent,8540.53
Ford,8.8,99296,1.0,Electric,Manual,2,Excellent,4738.3
BMW,7.9,134561,3.0,Diesel,Manual,2,Good,18882.24
Audi,5.0,68315,3.0,Petrol,Automatic,2,Good,32069.92
Nissan,4.6,42563,1.8,Diesel,Automatic,1,Good,15220.93
Nissan,17.5,243050,2.0,Petrol,Manual,2,Excellent,1549.14
Nissan,4.6,44474,2.2,Hybrid,Automatic,1,Good,18149.05
BMW,14.8,152248,2.0,Hybrid,Manual,1,Good,6226.41
Ford,7.2,71578,1.2,Hybrid,Manual,1,Good,6646.57
Volkswagen,16.4,217845,1.4,Hybrid,Manual,1,Excellent,1896.46
BMW,12.1,180863,1.4,Petrol,Manual,1,Good,4147.68
Maruti,11.9,166819,2.0,Hybrid,Manual,1,Fair,3289.37
BMW,1.2,23679,3.5,Diesel,Manual,3,Good,68777.85
Mercedes,11.6,134607,1.2,Electric,Automatic,3,Excellent,6628.17
Maruti,11.9,155541,2.5,Petrol,Automatic,1,Fair,4364.22
Mercedes,3.4,49979,4.0,Petrol,Manual,3,Fair,47133.88
Honda,12.7,216315,3.0,Hybrid,Manual,1,Fair,4483.69
BMW,2.0,23360,1.8,Petrol,Automatic,1,Fair,28601.63
Ford,7.7,116729,2.2,Petrol,Manual,3,Fair,8089.53
Maruti,2.6,33761,1.8,Petrol,Automatic,1,Good,15524.99
Ford,9.0,124720,1.6,Electric,Automatic,2,Good,7117.39
Mercedes,15.3,184362,2.2,Diesel,Manual,3,Good,5051.58
Toyota,8.6,113426,1.6,Hybrid,Automatic,2,Fair,6667.47
Maruti,14.2,237854,4.0,Electric,Automatic,3,Good,4258.53
BMW,5.3,91685,2.2,Hybrid,Manual,1,Good,25211.05
BMW,4.4,79568,1.0,Hybrid,Manual,3,Good,11673.1
Audi,3.0,39279,4.0,Diesel,Automatic,2,Good,62065.06
Honda,3.5,88556,2.5,Hybrid,Manual,3,Excellent,23996.35
Mercedes,15.9,229683,2.5,Petrol,Manual,1,Excellent,4672.93
Ford,12.1,187907,1.4,Hybrid,Manual,1,Good,3058.15
Hyundai,10.3,105168,1.0,Hybrid,Manual,1,Fair,2974.43
Hyundai,12.8,213403,1.0,Electric,Manual,2,Good,1562.14
Hyundai,9.1,84380,1.6,Diesel,Manual,2,Good,5850.41
Maruti,13.6,240077,3.5,Electric,Automatic,2,Good,3864.58
Maruti,14.8,200333,1.0,Hybrid,Manual,2,Poor,1500
Maruti,6.3,68146,1.4,Petrol,Automatic,1,Good,7502.02
Toyota,8.6,95892,2.5,Petrol,Manual,1,Excellent,12450.02
Maruti,6.1,84300,2.5,Electric,Manual,2,Good,13215.04
Nissan,11.0,94640,1.0,Diesel,Manual,2,Fair,2482.65
Nissan,1.7,28195,3.0,Diesel,Automatic,1,Good,33838.84
Toyota,3.7,59103,1.8,Petrol,Manual,1,Poor,12478.86
Nissan,6.8,124612,4.0,Petrol,Manual,1,Good,17408.98
Mercedes,9.0,144449,3.5,Petrol,Automatic,2,Good,20539.33
Hyundai,4.2,49808,1.2,Electric,Automatic,3,Good,10918.41
Maruti,13.9,167199,2.2,Petrol,Manual,2,Excellent,3133.56
Mercedes,17.3,74413,3.0,Petrol,Automatic,3,Fair,7050.44
Nissan,15.4,222537,1.6,Petrol,Manual,1,Poor,1500
Nissan,13.9,177056,1.8,Hybrid,Manual,4,Fair,2263.05
Hyundai,16.7,351674,1.2,Diesel,Automatic,1,Fair,1500
Hyundai,10.0,148109,2.0,Diesel,Manual,1,Fair,5402.42
Hyundai,17.1,331324,3.0,Diesel,Manual,3,Good,2280.57
BMW,3.7,49197,3.5,Petrol,Manual,1,Fair,41714.85
Audi,13.3,182487,3.0,Diesel,Manual,1,Good,8085.52
Hyundai,11.9,147157,1.8,Electric,Automatic,3,Poor,3185.79
Honda,14.4,220847,1.0,Hybrid,Automatic,1,Excellent,1631.75
Mercedes,13.1,269607,2.5,Diesel,Manual,1,Excellent,6615.57
Honda,10.8,132261,2.5,Hybrid,Manual,4,Excellent,8226.89
Audi,16.2,211275,2.5,Petrol,Automatic,1,Good,4482.15
Audi,1.2,12509,2.0,Hybrid,Automatic,2,Good,45544.43
Ford,9.0,114211,2.5,Electric,Manual,1,Good,10347.54
Honda,11.2,159065,4.0,Petrol,Automatic,1,Excellent,11422.49
Maruti,7.8,112568,1.2,Hybrid,Automatic,2,Excellent,4744.77
BMW,3.3,65021,1.8,Electric,Manual,2,Good,28055.21
Audi,13.0,170646,1.0,Diesel,Manual,1,Excellent,3582.86
Honda,16.7,219908,2.0,Petrol,Automatic,1,Fair,1943.48
BMW,7.9,83206,2.5,Petrol,Automatic,1,Good,19256.24
Mercedes,11.0,197354,1.4,Electric,Manual,1,Excellent,6284.05
Toyota,2.2,22645,3.0,Diesel,Automatic,1,Excellent,41769.76
Maruti,0.9,12910,1.6,Hybrid,Automatic,2,Good,19854.72
Nissan,12.0,163759,3.5,Electric,Automatic,2,Good,8604.72
Volkswagen,3.1,43760,1.4,Petrol,Automatic,1,Good,17150.18
Honda,1.9,30331,4.0,Electric,Manual,2,Good,50800.25
Maruti,10.8,149791,1.2,Electric,Automatic,1,Excellent,3565.68
Audi,3.9,72433,1.8,Petrol,Automatic,1,Excellent,24299.34
Maruti,3.3,41291,3.5,Petrol,Automatic,3,Good,27729.63
Volkswagen,6.8,90303,1.8,Diesel,Manual,2,Excellent,11058.9
Mercedes,3.4,47685,3.0,Diesel,Manual,1,Good,50083.89
Hyundai,13.7,154899,1.6,Electric,Manual,1,Good,3272.6
Ford,0.5,9126,2.5,Electric,Automatic,1,Good,41442.68
Ford,14.1,125131,1.8,Petrol,Automatic,1,Good,3830.69
Toyota,1.0,8065,1.6,Electric,Manual,2,Excellent,28202.56
Hyundai,1.9,26677,1.0,Petrol,Manual,1,Fair,8963.41
Hyundai,0.8,15737,1.2,Diesel,Manual,1,Good,14766.22
Toyota,3.4,51223,3.0,Petrol,Automatic,1,Good,28320.55
Ford,9.4,168485,2.0,Hybrid,Manual,1,Good,6646.91
BMW,13.6,220619,2.2,Petrol,Manual,2,Fair,4153.82
Audi,3.2,48686,2.0,Electric,Automatic,1,Fair,31675.27
Hyundai,7.0,91426,4.0,Electric,Manual,1,Good,23597.65
Nissan,14.6,243599,1.8,Hybrid,Automatic,3,Excellent,2033.84
Ford,11.8,146527,3.5,Hybrid,Automatic,1,Good,9604.25
Hyundai,11.5,164571,1.6,Petrol,Manual,1,Poor,2273.92
BMW,7.3,74097,4.0,Petrol,Automatic,1,Good,38591.38
Honda,8.7,148046,2.2,Petrol,Automatic,2,Fair,6392.84
Honda,4.5,90096,1.6,Electric,Automatic,1,Good,14820.61
Honda,3.8,65103,2.0,Hybrid,Manual,2,Good,19247.35
Audi,7.6,104610,4.0,Diesel,Manual,1,Excellent,33034.54
Hyundai,8.7,167410,1.2,Electric,Manual,2,Good,3943.7
Ford,6.9,123065,1.6,Diesel,Automatic,1,Good,7656.42
Ford,12.7,167187,3.0,Diesel,Automatic,1,Excellent,6762.83
Hyundai,3.9,82704,3.5,Petrol,Manual,1,Good,22404.88
Volkswagen,17.9,320226,2.0,Diesel,Automatic,1,Fair,1692.91
Nissan,10.0,148167,1.2,Diesel,Manual,2,Excellent,3601.98
BMW,15.6,185200,1.4,Petrol,Manual,4,Fair,2160.45
Audi,3.2,42409,3.5,Electric,Automatic,2,Poor,42365.13
Mercedes,9.1,129045,1.2,Hybrid,Manual,3,Good,7750.47
BMW,5.3,69283,2.2,Petrol,Automatic,2,Poor,16572.53
Nissan,4.2,67423,1.4,Petrol,Manual,3,Fair,8804.2
Honda,11.8,133975,1.2,Electric,Manual,1,Fair,3021.2
Honda,2.9,40682,2.2,Petrol,Automatic,2,Good,22870.04
Mercedes,6.4,85560,3.0,Electric,Manual,2,Good,33148.7
BMW,4.5,36241,1.0,Hybrid,Automatic,1,Good,13949.92
Mercedes,0.7,15004,1.6,Electric,Automatic,2,Excellent,47552.72
Ford,5.9,70042,1.4,Electric,Automatic,3,Excellent,9577.52
Honda,16.1,280035,1.0,Hybrid,Manual,1,Good,1500
Audi,10.5,167476,1.0,Petrol,Automatic,3,Fair,3252.02
Maruti,0.7,25429,1.4,Petrol,Automatic,1,Good,16558.74
Hyundai,2.0,25745,1.6,Electric,Automatic,1,Poor,15694.78
Audi,14.9,141144,2.5,Electric,Manual,3,Fair,6665.56
Toyota,12.2,192067,1.2,Petrol,Automatic,1,Excellent,2905.61
Maruti,16.5,209410,1.8,Petrol,Automatic,1,Good,1500
Mercedes,10.3,160699,2.5,Petrol,Automatic,2,Good,10930.98
Mercedes,2.3,22750,2.5,Electric,Manual,1,Excellent,60342.58
Honda,7.7,80542,1.0,Petrol,Manual,2,Excellent,5904.62
Honda,14.4,226285,3.0,Diesel,Automatic,2,Poor,3077.21
Toyota,3.0,40049,3.0,Hybrid,Manual,4,Excellent,33439.98
Hyundai,1.4,23939,2.0,Petrol,Automatic,1,Poor,18075.27
Audi,14.2,212816,1.4,Diesel,Manual,2,Fair,2318.32
Ford,0.9,13438,1.0,Hybrid,Automatic,2,Fair,12285.65
Ford,11.3,170726,1.6,Electric,Automatic,2,Good,4712.19
Honda,17.4,219988,1.4,Diesel,Manual,1,Good,1500
Audi,13.4,194042,2.5,Hybrid,Manual,3,Good,5882.39
Volkswagen,1.8,26745,1.6,Hybrid,Automatic,2,Good,25018.44
Audi,16.3,260454,3.0,Hybrid,Automatic,3,Fair,4073.7
Hyundai,16.6,225541,2.5,Diesel,Automatic,1,Good,2484.53
Honda,8.9,102029,3.5,Petrol,Automatic,2,Good,15454.82
Nissan,4.6,77750,1.0,Electric,Automatic,1,Excellent,8432.99
Toyota,9.5,105116,2.2,Diesel,Manual,1,Fair,7600.92
Mercedes,3.5,49880,4.0,Electric,Automatic,4,Good,72224.92
Audi,9.3,145054,1.8,Diesel,Manual,2,Good,9368.79
Mercedes,4.6,34336,3.0,Electric,Automatic,1,Good,52511.59
Volkswagen,5.4,46659,1.4,Diesel,Manual,2,Excellent,12327.03
Toyota,15.4,155630,1.0,Petrol,Manual,2,Good,1582.75
Nissan,7.8,132889,3.5,Electric,Automatic,1,Good,17810.63
Ford,8.2,126107,1.6,Diesel,Automatic,4,Poor,4217.94
Honda,4.4,51512,1.4,Diesel,Automatic,3,Good,12026.34
Toyota,0.5,555,3.5,Diesel,Automatic,3,Good,61992.19
